t_ms,theta_deg,theta_dot_dps,tau_Nm,tau_cmd_Nm,armed,gain_scale,wheel_omega_lp,wheel_pos,wheel_vel
1320189.0,0.2872,-14.6637,-0.12,-0.12,1.0,1.0,-4.343729,-1791.738281,-0.358805
1320191.0,0.3555,-12.1277,-0.12,-0.12,1.0,1.0,-4.342894,-1791.73877,-0.33933
1320193.0,0.4427,-3.6793,-0.021819,-0.021819,1.0,1.0,-4.34201,-1791.739258,-0.340742
1320194.0,0.4612,13.336,0.12,0.12,1.0,1.0,-4.341129,-1791.73999,-0.354172
1320196.0,0.3968,10.1663,0.12,0.12,1.0,1.0,-4.340283,-1791.740601,-0.363261
1320198.0,0.3108,0.7425,0.041217,0.041217,1.0,1.0,-4.33946,-1791.741089,-0.354285
1320199.0,0.3015,-12.582,-0.12,-0.12,1.0,1.0,-4.338615,-1791.741577,-0.333908
1320201.0,0.3913,-8.4754,-0.12,-0.12,1.0,1.0,-4.337719,-1791.742065,-0.321729
1320203.0,0.4783,1.5879,0.086671,0.086671,1.0,1.0,-4.336793,-1791.742676,-0.331712
1320204.0,0.4486,12.2072,0.12,0.12,1.0,1.0,-4.335893,-1791.743286,-0.347192
1320206.0,0.3595,7.5971,0.12,0.12,1.0,1.0,-4.335031,-1791.743896,-0.344905
1320208.0,0.2726,-4.1685,-0.059249,-0.059249,1.0,1.0,-4.334164,-1791.744385,-0.322579
1320209.0,0.2262,-12.1438,-0.12,-0.12,1.0,1.0,-4.333241,-1791.744751,-0.297655
1320211.0,0.3071,-8.0583,-0.12,-0.12,1.0,1.0,-4.332257,-1791.745239,-0.287214
1320213.0,0.3957,4.1921,0.12,0.12,1.0,1.0,-4.331246,-1791.74585,-0.299911
1320214.0,0.4212,9.6996,0.12,0.12,1.0,1.0,-4.330268,-1791.746338,-0.312437
1320216.0,0.3584,3.9878,0.113982,0.113982,1.0,1.0,-4.329321,-1791.746826,-0.309245
1320218.0,0.3025,-7.7825,-0.12,-0.12,1.0,1.0,-4.328367,-1791.747192,-0.285749
1320219.0,0.2816,-13.632,-0.12,-0.12,1.0,1.0,-4.327354,-1791.747559,-0.262082
1320221.0,0.3584,-3.5025,-0.028779,-0.028779,1.0,1.0,-4.326283,-1791.747925,-0.254296
1320223.0,0.4283,9.216,0.12,0.12,1.0,1.0,-4.325191,-1791.748413,-0.261398
1320224.0,0.4291,13.1551,0.12,0.12,1.0,1.0,-4.324119,-1791.748901,-0.262546
1320226.0,0.3466,-1.2778,0.012339,0.012339,1.0,1.0,-4.323049,-1791.749268,-0.241811
1320228.0,0.3191,-11.9203,-0.12,-0.12,1.0,1.0,-4.321928,-1791.749512,-0.206843
1320229.0,0.3181,-14.1411,-0.12,-0.12,1.0,1.0,-4.32072,-1791.749756,-0.191083
1320231.0,0.4062,2.3934,0.096198,0.096198,1.0,1.0,-4.319472,-1791.750122,-0.194621
1320233.0,0.4086,10.4846,0.12,0.12,1.0,1.0,-4.318234,-1791.750488,-0.207923
1320234.0,0.3737,11.4426,0.12,0.12,1.0,1.0,-4.31703,-1791.750732,-0.202861
1320236.0,0.2851,-8.72,-0.12,-0.12,1.0,1.0,-4.315814,-1791.750977,-0.176518
1320238.0,0.2839,-13.9012,-0.12,-0.12,1.0,1.0,-4.314531,-1791.751221,-0.148608
1320239.0,0.3447,-13.2883,-0.12,-0.12,1.0,1.0,-4.313179,-1791.751343,-0.137972
1320241.0,0.4298,8.0068,0.12,0.12,1.0,1.0,-4.311801,-1791.751709,-0.155056
1320243.0,0.396,10.1396,0.12,0.12,1.0,1.0,-4.310467,-1791.751953,-0.174121
1320244.0,0.3189,9.0211,0.12,0.12,1.0,1.0,-4.309181,-1791.752319,-0.17814
1320246.0,0.2552,-12.7184,-0.12,-0.12,1.0,1.0,-4.307905,-1791.752563,-0.161077
1320248.0,0.287,-12.763,-0.12,-0.12,1.0,1.0,-4.306587,-1791.752686,-0.139228
1320249.0,0.3795,-9.1842,-0.12,-0.12,1.0,1.0,-4.305215,-1791.75293,-0.13625
1320251.0,0.4245,11.8766,0.12,0.12,1.0,1.0,-4.303836,-1791.753296,-0.156591
1320253.0,0.3512,10.125,0.12,0.12,1.0,1.0,-4.302508,-1791.753662,-0.17541
1320254.0,0.2535,5.222,0.12,0.12,1.0,1.0,-4.301229,-1791.753906,-0.175221
1320256.0,0.1966,-15.7714,-0.12,-0.12,1.0,1.0,-4.299949,-1791.75415,-0.161705
1320258.0,0.2632,-12.7401,-0.12,-0.12,1.0,1.0,-4.298635,-1791.754272,-0.144347
1320259.0,0.3506,-6.6731,-0.08627,-0.08627,1.0,1.0,-4.297279,-1791.754517,-0.143924
1320261.0,0.3889,3.2069,0.111173,0.111173,1.0,1.0,-4.295923,-1791.754883,-0.162447
1320263.0,0.307,7.9597,0.12,0.12,1.0,1.0,-4.294613,-1791.755249,-0.173936
1320264.0,0.21,0.3021,0.024504,0.024504,1.0,1.0,-4.293333,-1791.755493,-0.170774
1320266.0,0.1854,-8.9854,-0.12,-0.12,1.0,1.0,-4.292046,-1791.755615,-0.1564
1320268.0,0.2867,-10.3985,-0.12,-0.12,1.0,1.0,-4.290722,-1791.755859,-0.152336
1320269.0,0.375,-0.4374,0.038028,0.038028,1.0,1.0,-4.28939,-1791.756226,-0.165919
1320271.0,0.4025,8.546,0.12,0.12,1.0,1.0,-4.288091,-1791.756592,-0.18575
1320273.0,0.3106,6.7895,0.12,0.12,1.0,1.0,-4.286843,-1791.756958,-0.190689
1320274.0,0.2,-4.8842,-0.078217,-0.078217,1.0,1.0,-4.285608,-1791.757202,-0.175338
1320276.0,0.1738,-12.2832,-0.12,-0.12,1.0,1.0,-4.284335,-1791.757324,-0.150462
1320278.0,0.2659,-8.0874,-0.12,-0.12,1.0,1.0,-4.283,-1791.757568,-0.138636
1320279.0,0.3561,3.9498,0.12,0.12,1.0,1.0,-4.281636,-1791.757812,-0.153308
1320281.0,0.3543,9.5196,0.12,0.12,1.0,1.0,-4.280309,-1791.758179,-0.169393
1320283.0,0.278,2.7027,0.082235,0.082235,1.0,1.0,-4.279023,-1791.758423,-0.166491
1320284.0,0.1921,-10.443,-0.12,-0.12,1.0,1.0,-4.27773,-1791.758667,-0.144193
1320286.0,0.1865,-15.0806,-0.12,-0.12,1.0,1.0,-4.276382,-1791.758789,-0.122101
1320288.0,0.2716,-3.604,-0.038792,-0.038792,1.0,1.0,-4.274979,-1791.759033,-0.121201
1320289.0,0.3433,8.729,0.12,0.12,1.0,1.0,-4.273574,-1791.759277,-0.133934
1320291.0,0.3185,11.3167,0.12,0.12,1.0,1.0,-4.272202,-1791.759521,-0.140812
1320293.0,0.2388,-3.0911,-0.035029,-0.035029,1.0,1.0,-4.270847,-1791.759644,-0.122399
1320294.0,0.2005,-13.5515,-0.12,-0.12,1.0,1.0,-4.269447,-1791.759766,-0.093121
1320296.0,0.2345,-14.7352,-0.12,-0.12,1.0,1.0,-4.267974,-1791.759766,-0.078244
1320298.0,0.3208,3.2786,0.104325,0.104325,1.0,1.0,-4.266464,-1791.76001,-0.085435
1320299.0,0.323,11.3156,0.12,0.12,1.0,1.0,-4.264973,-1791.760132,-0.102466
1320301.0,0.2575,11.2829,0.12,0.12,1.0,1.0,-4.263525,-1791.760376,-0.099548
1320303.0,0.16,0.6933,0.027165,0.027165,1.0,1.0,-4.262071,-1791.760376,-0.06786
1320304.0,0.1677,-15.6153,-0.12,-0.12,1.0,1.0,-4.260537,-1791.760254,-0.030129
1320306.0,0.2363,-14.2415,-0.12,-0.12,1.0,1.0,-4.258909,-1791.760254,-0.005791
1320308.0,0.2975,5.2031,0.12,0.12,1.0,1.0,-4.257221,-1791.760254,-0.002592
1320309.0,0.2611,8.4482,0.12,0.12,1.0,1.0,-4.255525,-1791.760254,-0.006441
1320311.0,0.1838,6.0674,0.12,0.12,1.0,1.0,-4.25384,-1791.760254,0.002642
1320313.0,0.1199,-4.5339,-0.065512,-0.065512,1.0,1.0,-4.252132,-1791.76001,0.036739
1320314.0,0.1734,-15.7466,-0.12,-0.12,1.0,1.0,-4.25034,-1791.759766,0.071199
1320316.0,0.2685,-10.4857,-0.12,-0.12,1.0,1.0,-4.248462,-1791.759644,0.083983
1320318.0,0.346,1.0922,0.089189,0.089189,1.0,1.0,-4.246552,-1791.759521,0.079103
1320319.0,0.2764,9.5094,0.12,0.12,1.0,1.0,-4.244655,-1791.759399,0.066656
1320321.0,0.1948,4.5472,0.12,0.12,1.0,1.0,-4.242791,-1791.759277,0.073641
1320322.0,0.1418,-6.4912,-0.091298,-0.091298,1.0,1.0,-4.240909,-1791.759033,0.098717
1320324.0,0.2126,-13.9842,-0.12,-0.12,1.0,1.0,-4.238966,-1791.758789,0.127949
1320326.0,0.2813,-7.5704,-0.087076,-0.087076,1.0,1.0,-4.236949,-1791.758545,0.134839
1320328.0,0.3117,2.606,0.115101,0.115101,1.0,1.0,-4.234916,-1791.758301,0.132179
1320329.0,0.2148,5.1762,0.12,0.12,1.0,1.0,-4.232891,-1791.758057,0.12497
1320331.0,0.1205,-2.4852,-0.015007,-0.015007,1.0,1.0,-4.230885,-1791.757812,0.136467
1320333.0,0.0827,-12.7144,-0.12,-0.12,1.0,1.0,-4.22885,-1791.757446,0.158975
1320334.0,0.1883,-13.5336,-0.12,-0.12,1.0,1.0,-4.226759,-1791.757202,0.166929
1320336.0,0.2859,-2.4654,0.014155,0.014155,1.0,1.0,-4.22465,-1791.756958,0.149931
1320338.0,0.3097,6.5022,0.12,0.12,1.0,1.0,-4.222584,-1791.756836,0.129812
1320339.0,0.2211,3.965,0.12,0.12,1.0,1.0,-4.22057,-1791.756714,0.121778
1320341.0,0.1223,-7.288,-0.107797,-0.107797,1.0,1.0,-4.218576,-1791.75647,0.133453
1320342.0,0.104,-14.0232,-0.12,-0.12,1.0,1.0,-4.216554,-1791.756104,0.154875
1320344.0,0.2094,-7.856,-0.10315,-0.10315,1.0,1.0,-4.214479,-1791.755859,0.153073
1320346.0,0.2889,4.3336,0.12,0.12,1.0,1.0,-4.212409,-1791.755615,0.130922
1320348.0,0.2683,9.1881,0.12,0.12,1.0,1.0,-4.210396,-1791.755615,0.111813
1320349.0,0.1939,8.2117,0.12,0.12,1.0,1.0,-4.208432,-1791.755371,0.109747
1320351.0,0.1026,-13.7936,-0.12,-0.12,1.0,1.0,-4.206473,-1791.755127,0.12629
1320352.0,0.0934,-16.3989,-0.12,-0.12,1.0,1.0,-4.204474,-1791.754761,0.151561
1320354.0,0.1714,-14.0089,-0.12,-0.12,1.0,1.0,-4.202412,-1791.754517,0.150638
1320356.0,0.2321,6.3895,0.12,0.12,1.0,1.0,-4.200354,-1791.754395,0.131909
1320358.0,0.1874,7.4852,0.12,0.12,1.0,1.0,-4.198343,-1791.754272,0.107186
1320359.0,0.1017,4.0158,0.106955,0.106955,1.0,1.0,-4.196395,-1791.75415,0.104896
1320361.0,0.0459,-16.4559,-0.12,-0.12,1.0,1.0,-4.194454,-1791.753906,0.114306
1320362.0,0.0789,-15.9693,-0.12,-0.12,1.0,1.0,-4.19249,-1791.753662,0.130965
1320364.0,0.1765,-10.0988,-0.12,-0.12,1.0,1.0,-4.190484,-1791.753418,0.121698
1320366.0,0.2065,9.9699,0.12,0.12,1.0,1.0,-4.188503,-1791.753296,0.101581
1320368.0,0.1493,8.5337,0.12,0.12,1.0,1.0,-4.186573,-1791.753296,0.077117
1320369.0,0.0581,2.217,0.063723,0.063723,1.0,1.0,-4.184705,-1791.753174,0.074264
1320371.0,0.0128,-16.3231,-0.12,-0.12,1.0,1.0,-4.182846,-1791.75293,0.08479
1320372.0,0.0674,-13.8126,-0.12,-0.12,1.0,1.0,-4.18096,-1791.752808,0.092754
1320374.0,0.1539,-5.9435,-0.077891,-0.077891,1.0,1.0,-4.179055,-1791.752686,0.076803
1320376.0,0.1484,10.322,0.12,0.12,1.0,1.0,-4.177191,-1791.752686,0.056159
1320378.0,0.0636,6.2445,0.12,0.12,1.0,1.0,-4.17538,-1791.752686,0.038435
1320379.0,-0.031,-3.3819,-0.06082,-0.06082,1.0,1.0,-4.173614,-1791.752563,0.04002
1320381.0,-0.0521,-17.5491,-0.12,-0.12,1.0,1.0,-4.171844,-1791.752441,0.05075
1320382.0,0.0305,-13.3671,-0.12,-0.12,1.0,1.0,-4.170048,-1791.752441,0.04552
1320384.0,0.1164,-2.2571,-0.014718,-0.014718,1.0,1.0,-4.168266,-1791.752441,0.020835
1320386.0,0.0838,9.7037,0.12,0.12,1.0,1.0,-4.166547,-1791.752563,-0.008167
1320387.0,0.0035,4.8594,0.088073,0.088073,1.0,1.0,-4.164902,-1791.752686,-0.02559
1320389.0,-0.0859,-6.4285,-0.12,-0.12,1.0,1.0,-4.163301,-1791.752686,-0.019931
1320391.0,-0.0523,-13.7192,-0.12,-0.12,1.0,1.0,-4.161686,-1791.752686,-0.014799
1320392.0,0.0338,-7.9273,-0.12,-0.12,1.0,1.0,-4.160059,-1791.752808,-0.025543
1320394.0,0.096,3.6196,0.076604,0.076604,1.0,1.0,-4.15846,-1791.75293,-0.054999
1320396.0,0.1112,9.6978,0.12,0.12,1.0,1.0,-4.156935,-1791.753174,-0.082378
1320397.0,0.0307,1.9731,0.031593,0.031593,1.0,1.0,-4.15548,-1791.753418,-0.09057
1320399.0,-0.0503,-10.3958,-0.12,-0.12,1.0,1.0,-4.154046,-1791.753418,-0.084505
1320401.0,-0.0857,-15.3132,-0.12,-0.12,1.0,1.0,-4.152597,-1791.75354,-0.077686
1320402.0,-0.0079,-4.0542,-0.091117,-0.091117,1.0,1.0,-4.151132,-1791.753784,-0.098403
1320404.0,0.0327,6.3395,0.115719,0.115719,1.0,1.0,-4.14972,-1791.75415,-0.124794
1320406.0,0.0154,9.6841,0.12,0.12,1.0,1.0,-4.148374,-1791.754395,-0.149643
1320407.0,-0.064,-3.7883,-0.098245,-0.098245,1.0,1.0,-4.147091,-1791.754639,-0.152834
1320409.0,-0.0947,-12.9578,-0.12,-0.12,1.0,1.0,-4.145817,-1791.754883,-0.146885
1320411.0,-0.0858,-15.2342,-0.12,-0.12,1.0,1.0,-4.144529,-1791.755127,-0.151049
1320412.0,0.0032,2.6433,0.0371,0.0371,1.0,1.0,-4.143251,-1791.755615,-0.177208
1320414.0,0.0064,10.0808,0.12,0.12,1.0,1.0,-4.14204,-1791.755981,-0.210721
1320416.0,-0.0416,10.0201,0.12,0.12,1.0,1.0,-4.140913,-1791.75647,-0.222957
1320417.0,-0.1296,-9.3681,-0.12,-0.12,1.0,1.0,-4.139817,-1791.756714,-0.213561
1320419.0,-0.1358,-13.7727,-0.12,-0.12,1.0,1.0,-4.138699,-1791.75708,-0.192916
1320421.0,-0.0717,-13.3289,-0.12,-0.12,1.0,1.0,-4.137528,-1791.757324,-0.189398
1320422.0,0.0021,6.571,0.111248,0.111248,1.0,1.0,-4.13635,-1791.75769,-0.206633
1320424.0,-0.0371,9.1621,0.12,0.12,1.0,1.0,-4.135215,-1791.758179,-0.226726
1320426.0,-0.1101,6.4439,0.088874,0.088874,1.0,1.0,-4.134131,-1791.758545,-0.22525
1320427.0,-0.1744,-14.3722,-0.12,-0.12,1.0,1.0,-4.133044,-1791.758789,-0.208362
1320429.0,-0.1369,-14.4467,-0.12,-0.12,1.0,1.0,-4.131915,-1791.759033,-0.185346
1320431.0,-0.0378,-9.8998,-0.12,-0.12,1.0,1.0,-4.130728,-1791.759399,-0.185167
1320433.0,0.0096,10.2007,0.12,0.12,1.0,1.0,-4.129542,-1791.759766,-0.199054
1320434.0,-0.0497,8.9409,0.12,0.12,1.0,1.0,-4.128391,-1791.760132,-0.215164
1320436.0,-0.1315,3.1487,0.022125,0.022125,1.0,1.0,-4.127281,-1791.760498,-0.209405
1320437.0,-0.1718,-15.1455,-0.12,-0.12,1.0,1.0,-4.126156,-1791.760742,-0.190626
1320439.0,-0.093,-12.7664,-0.12,-0.12,1.0,1.0,-4.124985,-1791.760986,-0.17473
1320441.0,-0.0068,-4.8571,-0.110706,-0.110706,1.0,1.0,-4.123775,-1791.761353,-0.179148
1320443.0,-0.0054,11.9038,0.12,0.12,1.0,1.0,-4.122576,-1791.761719,-0.199436
1320444.0,-0.088,7.6597,0.117195,0.117195,1.0,1.0,-4.121429,-1791.762085,-0.21229
1320446.0,-0.1806,-1.1621,-0.069169,-0.069169,1.0,1.0,-4.120315,-1791.762451,-0.210076
1320448.0,-0.2005,-15.5995,-0.12,-0.12,1.0,1.0,-4.119195,-1791.762695,-0.193835
1320449.0,-0.1152,-11.9533,-0.12,-0.12,1.0,1.0,-4.118035,-1791.763062,-0.186967
1320451.0,-0.0379,-1.5702,-0.052704,-0.052704,1.0,1.0,-4.116858,-1791.763428,-0.202928
1320453.0,-0.0731,10.5864,0.12,0.12,1.0,1.0,-4.115722,-1791.763916,-0.227054
1320454.0,-0.156,4.5895,0.045506,0.045506,1.0,1.0,-4.114646,-1791.764282,-0.239673
1320456.0,-0.2448,-5.9879,-0.12,-0.12,1.0,1.0,-4.113604,-1791.764648,-0.234302
1320458.0,-0.2117,-13.2776,-0.12,-0.12,1.0,1.0,-4.112547,-1791.765015,-0.229419
1320459.0,-0.1103,-6.6393,-0.12,-0.12,1.0,1.0,-4.111479,-1791.765503,-0.247306
1320461.0,-0.0539,4.0049,0.049957,0.049957,1.0,1.0,-4.110456,-1791.766113,-0.280661
1320463.0,-0.1251,9.5371,0.12,0.12,1.0,1.0,-4.109518,-1791.766724,-0.310818
1320464.0,-0.2097,2.4113,-0.00905,-0.00905,1.0,1.0,-4.108656,-1791.767334,-0.322777
1320466.0,-0.2885,-8.1127,-0.12,-0.12,1.0,1.0,-4.107824,-1791.767822,-0.320481
1320468.0,-0.2261,-10.2818,-0.12,-0.12,1.0,1.0,-4.106987,-1791.768311,-0.323267
1320469.0,-0.1527,-2.6353,-0.097948,-0.097948,1.0,1.0,-4.106156,-1791.769043,-0.342484
1320471.0,-0.1284,6.4794,0.081548,0.081548,1.0,1.0,-4.105375,-1791.769775,-0.376416
1320473.0,-0.1497,9.8622,0.12,0.12,1.0,1.0,-4.104679,-1791.770508,-0.405016
1320474.0,-0.2314,-3.535,-0.12,-0.12,1.0,1.0,-4.104055,-1791.77124,-0.412486
1320476.0,-0.2685,-11.5702,-0.12,-0.12,1.0,1.0,-4.103451,-1791.771851,-0.404695
1320478.0,-0.261,-13.9632,-0.12,-0.12,1.0,1.0,-4.102827,-1791.772583,-0.412853
1320479.0,-0.1852,1.9643,-0.01814,-0.01814,1.0,1.0,-4.102223,-1791.773437,-0.435365
1320481.0,-0.1807,8.5234,0.108532,0.108532,1.0,1.0,-4.101677,-1791.774292,-0.464529
1320483.0,-0.2311,8.6111,0.100751,0.100751,1.0,1.0,-4.101204,-1791.775146,-0.478424
1320484.0,-0.3086,-8.6975,-0.12,-0.12,1.0,1.0,-4.100766,-1791.775879,-0.471321
1320486.0,-0.2993,-12.4247,-0.12,-0.12,1.0,1.0,-4.100311,-1791.776611,-0.457619
1320488.0,-0.2426,-11.3253,-0.12,-0.12,1.0,1.0,-4.099821,-1791.777344,-0.459199
1320489.0,-0.1734,6.7938,0.075222,0.075222,1.0,1.0,-4.099336,-1791.77832,-0.48328
1320491.0,-0.1923,10.1859,0.12,0.12,1.0,1.0,-4.098911,-1791.779175,-0.51129
1320493.0,-0.2603,7.7341,0.076985,0.076985,1.0,1.0,-4.098557,-1791.780151,-0.521236
1320494.0,-0.3183,-10.9832,-0.12,-0.12,1.0,1.0,-4.098227,-1791.781006,-0.514667
1320496.0,-0.2951,-11.629,-0.12,-0.12,1.0,1.0,-4.097881,-1791.781738,-0.50657
1320498.0,-0.2138,-7.3292,-0.12,-0.12,1.0,1.0,-4.097516,-1791.782715,-0.519729
1320499.0,-0.178,10.531,0.12,0.12,1.0,1.0,-4.097183,-1791.783691,-0.548791
1320501.0,-0.2275,9.9871,0.12,0.12,1.0,1.0,-4.096923,-1791.78479,-0.578416
1320503.0,-0.3063,4.4538,0.003081,0.003081,1.0,1.0,-4.096738,-1791.785767,-0.589876
1320504.0,-0.3429,-13.0574,-0.12,-0.12,1.0,1.0,-4.096582,-1791.786743,-0.583462
1320506.0,-0.2949,-11.6944,-0.12,-0.12,1.0,1.0,-4.09641,-1791.78772,-0.580479
1320508.0,-0.2158,-4.6027,-0.12,-0.12,1.0,1.0,-4.096231,-1791.788818,-0.597014
1320510.0,-0.2118,11.1102,0.12,0.12,1.0,1.0,-4.096093,-1791.789917,-0.622859
1320511.0,-0.2674,8.2058,0.080091,0.080091,1.0,1.0,-4.09602,-1791.791016,-0.646695
1320513.0,-0.3411,0.7024,-0.078158,-0.078158,1.0,1.0,-4.096007,-1791.792236,-0.657206
1320515.0,-0.3441,-11.9719,-0.12,-0.12,1.0,1.0,-4.09602,-1791.793335,-0.660417
1320516.0,-0.2631,-8.0263,-0.12,-0.12,1.0,1.0,-4.096042,-1791.794434,-0.677215
1320518.0,-0.1907,1.1181,-0.046925,-0.046925,1.0,1.0,-4.096105,-1791.795776,-0.711763
1320520.0,-0.2213,13.5154,0.12,0.12,1.0,1.0,-4.096255,-1791.797119,-0.747942
1320521.0,-0.304,8.4457,0.073322,0.073322,1.0,1.0,-4.096497,-1791.798584,-0.77784
1320523.0,-0.3856,-0.8579,-0.12,-0.12,1.0,1.0,-4.096813,-1791.799805,-0.78098
1320525.0,-0.3764,-10.2324,-0.12,-0.12,1.0,1.0,-4.097136,-1791.801147,-0.78093
1320526.0,-0.3055,-5.7014,-0.12,-0.12,1.0,1.0,-4.09746,-1791.80249,-0.793049
1320528.0,-0.2631,3.0711,-0.025969,-0.025969,1.0,1.0,-4.097814,-1791.803955,-0.818872
1320530.0,-0.3296,8.3515,0.064236,0.064236,1.0,1.0,-4.098233,-1791.805542,-0.851215
1320531.0,-0.4041,2.5068,-0.062406,-0.062406,1.0,1.0,-4.098732,-1791.807007,-0.868324
1320533.0,-0.4664,-6.6036,-0.12,-0.12,1.0,1.0,-4.099275,-1791.808472,-0.878802
1320535.0,-0.3926,-7.195,-0.12,-0.12,1.0,1.0,-4.099844,-1791.810059,-0.900948
1320536.0,-0.2997,-0.1636,-0.099233,-0.099233,1.0,1.0,-4.100468,-1791.811768,-0.937989
1320538.0,-0.2587,8.8031,0.079359,0.079359,1.0,1.0,-4.101185,-1791.813599,-0.987154
1320540.0,-0.3278,8.7296,0.064532,0.064532,1.0,1.0,-4.102026,-1791.81543,-1.023205
1320541.0,-0.4035,1.5243,-0.088804,-0.088804,1.0,1.0,-4.102956,-1791.817139,-1.038753
1320543.0,-0.439,-6.2595,-0.12,-0.12,1.0,1.0,-4.103925,-1791.81897,-1.044899
1320545.0,-0.3618,-3.4401,-0.12,-0.12,1.0,1.0,-4.104909,-1791.820679,-1.053318
1320546.0,-0.3035,4.2978,-0.020158,-0.020158,1.0,1.0,-4.105914,-1791.822632,-1.083071
1320548.0,-0.3037,10.3345,0.095338,0.095338,1.0,1.0,-4.106993,-1791.824585,-1.119789
1320550.0,-0.386,3.5076,-0.051786,-0.051786,1.0,1.0,-4.108164,-1791.826538,-1.146176
1320551.0,-0.4503,-5.035,-0.12,-0.12,1.0,1.0,-4.109401,-1791.828491,-1.155598
1320553.0,-0.4186,-8.7396,-0.12,-0.12,1.0,1.0,-4.110661,-1791.830566,-1.165305
1320555.0,-0.3706,-6.4947,-0.12,-0.12,1.0,1.0,-4.111945,-1791.832642,-1.192361
1320556.0,-0.3306,9.7888,0.075637,0.075637,1.0,1.0,-4.113297,-1791.834717,-1.236578
1320558.0,-0.3529,12.0497,0.113824,0.113824,1.0,1.0,-4.114758,-1791.837036,-1.275577
1320560.0,-0.4033,8.8675,0.04234,0.04234,1.0,1.0,-4.116318,-1791.839233,-1.287533
1320561.0,-0.4234,-5.2635,-0.12,-0.12,1.0,1.0,-4.117907,-1791.841309,-1.289931
1320563.0,-0.38,-5.9463,-0.12,-0.12,1.0,1.0,-4.119501,-1791.843506,-1.286764
1320565.0,-0.3115,-2.2187,-0.12,-0.12,1.0,1.0,-4.121086,-1791.845703,-1.296955
1320566.0,-0.2884,12.1634,0.12,0.12,1.0,1.0,-4.122697,-1791.8479,-1.321271
1320568.0,-0.3356,10.7646,0.088083,0.088083,1.0,1.0,-4.124368,-1791.850342,-1.343508
1320569.0,-0.3996,5.7313,-0.020706,-0.020706,1.0,1.0,-4.126094,-1791.852539,-1.350744
1320571.0,-0.4002,-7.2026,-0.12,-0.12,1.0,1.0,-4.127838,-1791.854736,-1.349849
1320573.0,-0.3288,-4.0776,-0.12,-0.12,1.0,1.0,-4.129579,-1791.857056,-1.353668
1320575.0,-0.2525,1.829,-0.072685,-0.072685,1.0,1.0,-4.131328,-1791.859497,-1.377489
1320576.0,-0.2581,14.2395,0.12,0.12,1.0,1.0,-4.133137,-1791.861938,-1.407273
1320578.0,-0.3216,9.6521,0.065105,0.065105,1.0,1.0,-4.13502,-1791.86438,-1.430065
1320580.0,-0.386,2.7706,-0.07955,-0.07955,1.0,1.0,-4.136959,-1791.866821,-1.434819
1320581.0,-0.3733,-6.3192,-0.12,-0.12,1.0,1.0,-4.13891,-1791.869141,-1.4322
1320583.0,-0.2797,-0.583,-0.12,-0.12,1.0,1.0,-4.140853,-1791.871582,-1.444927
1320585.0,-0.2262,6.574,0.019452,0.019452,1.0,1.0,-4.142828,-1791.874146,-1.473768
1320586.0,-0.2664,12.413,0.12,0.12,1.0,1.0,-4.144874,-1791.876709,-1.503108
1320588.0,-0.3519,6.634,-0.002409,-0.002409,1.0,1.0,-4.146993,-1791.879395,-1.528319
1320590.0,-0.4078,-1.4422,-0.12,-0.12,1.0,1.0,-4.149174,-1791.881836,-1.52331
1320591.0,-0.3569,-4.4399,-0.12,-0.12,1.0,1.0,-4.151342,-1791.884399,-1.509139
1320593.0,-0.2528,2.7019,-0.062615,-0.062615,1.0,1.0,-4.153474,-1791.886963,-1.5198
1320595.0,-0.2151,10.9306,0.102299,0.102299,1.0,1.0,-4.155631,-1791.889648,-1.556603
1320596.0,-0.285,9.5767,0.063107,0.063107,1.0,1.0,-4.15788,-1791.892334,-1.584549
1320598.0,-0.3646,1.4367,-0.108599,-0.108599,1.0,1.0,-4.160199,-1791.89502,-1.588564
1320599.0,-0.3718,-5.0601,-0.12,-0.12,1.0,1.0,-4.162526,-1791.897705,-1.584081
1320601.0,-0.2548,0.8502,-0.10203,-0.10203,1.0,1.0,-4.164842,-1791.900391,-1.595262
1320603.0,-0.1878,9.5635,0.077012,0.077012,1.0,1.0,-4.167184,-1791.903198,-1.627368
1320604.0,-0.1778,14.5539,0.12,0.12,1.0,1.0,-4.169606,-1791.906006,-1.652257
1320606.0,-0.2315,12.5593,0.12,0.12,1.0,1.0,-4.17209,-1791.908813,-1.657435
1320608.0,-0.2867,-3.6314,-0.12,-0.12,1.0,1.0,-4.174586,-1791.911377,-1.633092
1320609.0,-0.2751,-6.0619,-0.12,-0.12,1.0,1.0,-4.17702,-1791.914062,-1.605345
1320611.0,-0.2019,-4.0756,-0.12,-0.12,1.0,1.0,-4.179382,-1791.916626,-1.592901
1320613.0,-0.1433,12.0583,0.12,0.12,1.0,1.0,-4.181713,-1791.919312,-1.601316
1320614.0,-0.1635,12.9341,0.12,0.12,1.0,1.0,-4.184064,-1791.921997,-1.612896
1320616.0,-0.2213,9.309,0.065857,0.065857,1.0,1.0,-4.186443,-1791.924683,-1.605048
1320618.0,-0.2356,-6.9737,-0.12,-0.12,1.0,1.0,-4.188801,-1791.927246,-1.587068
1320619.0,-0.1733,-5.4413,-0.12,-0.12,1.0,1.0,-4.191113,-1791.92981,-1.566806
1320621.0,-0.0692,0.4982,-0.077844,-0.077844,1.0,1.0,-4.193374,-1791.932373,-1.561592
